# Renewables.ninja Weather (Point API) - 52.188, -2.028 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, temperature in ºC, precipitation in mm/h, snowfall in mm/h, snow_mass in kg/m², air_density in kg/m³, radiation_surface in W/m², radiation_toa in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "temperature": "\u00baC", "precipitation": "mm/h", "snowfall": "mm/h", "snow_mass": "kg/m\u00b2", "air_density": "kg/m\u00b3", "radiation_surface": "W/m\u00b2", "radiation_toa": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.18848473848998", "lon": "-2.027585537311248", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019-01-12 15:00,2019-01-12 15:00,7.367,0.010,0,0,1.246,12.942,97.180,0.995
2019-01-12 16:00,2019-01-12 16:00,7.280,0.014,0,0,1.246,0.048,0.660,0.996
2019-01-12 17:00,2019-01-12 17:00,7.536,0.032,0,0,1.245,0,0,0.996
2019-01-12 18:00,2019-01-12 18:00,7.828,0.061,0,0,1.243,0,0,0.994
2019-01-12 19:00,2019-01-12 19:00,8.150,0.085,0,0,1.241,0,0,0.985
2019-01-12 20:00,2019-01-12 20:00,8.252,0.025,0,0,1.240,0,0,0.973
2019-01-12 21:00,2019-01-12 21:00,8.219,0.005,0,0,1.240,0,0,0.927
2019-01-12 22:00,2019-01-12 22:00,8.358,0.005,0,0,1.239,0,0,0.967
2019-01-12 23:00,2019-01-12 23:00,8.489,0.005,0,0,1.239,0,0,0.995
2019-01-13 00:00,2019-01-13 00:00,8.522,0.005,0,0,1.238,0,0,0.997
2019-01-13 01:00,2019-01-13 01:00,8.493,0.005,0,0,1.238,0,0,0.991
2019-01-13 02:00,2019-01-13 02:00,8.410,0.005,0,0,1.238,0,0,0.988
2019-01-13 03:00,2019-01-13 03:00,8.289,0.004,0,0,1.238,0,0,0.986
2019-01-13 04:00,2019-01-13 04:00,8.171,0.004,0,0,1.238,0,0,0.987
2019-01-13 05:00,2019-01-13 05:00,8.052,0.004,0,0,1.238,0,0,0.990
2019-01-13 06:00,2019-01-13 06:00,7.965,0.003,0,0,1.237,0,0,0.989
2019-01-13 07:00,2019-01-13 07:00,7.847,0.003,0,0,1.237,0,0,0.983
2019-01-13 08:00,2019-01-13 08:00,7.857,0.003,0,0,1.237,10.793,57.895,0.981
2019-01-13 09:00,2019-01-13 09:00,8.219,0.002,0,0,1.236,56.462,207.650,0.978
2019-01-13 10:00,2019-01-13 10:00,8.799,0.002,0,0,1.234,114.075,318.515,0.975
2019-01-13 11:00,2019-01-13 11:00,9.444,0.003,0,0,1.230,153.696,379.782,0.972
2019-01-13 12:00,2019-01-13 12:00,9.934,0.007,0,0,1.227,149.995,387.379,0.979
2019-01-13 13:00,2019-01-13 13:00,9.971,0.014,0,0,1.225,96.129,340.664,0.984
2019-01-13 14:00,2019-01-13 14:00,9.731,0.018,0,0,1.225,48.558,242.874,0.938
2019-01-13 15:00,2019-01-13 15:00,9.407,0.020,0,0,1.226,16.993,100.700,0.859
2019-01-13 16:00,2019-01-13 16:00,8.869,0.013,0,0,1.228,0.081,0.956,0.798
2019-01-13 17:00,2019-01-13 17:00,8.200,0.009,0,0,1.231,0,0,0.690
2019-01-13 18:00,2019-01-13 18:00,7.526,0.005,0,0,1.235,0,0,0.503
2019-01-13 19:00,2019-01-13 19:00,6.821,0.003,0,0,1.238,0,0,0.219
2019-01-13 20:00,2019-01-13 20:00,6.151,0.003,0,0,1.241,0,0,0.057
2019-01-13 21:00,2019-01-13 21:00,5.655,0.003,0,0,1.244,0,0,0.056
2019-01-13 22:00,2019-01-13 22:00,5.318,0.003,0,0,1.246,0,0,0.121
2019-01-13 23:00,2019-01-13 23:00,5.119,0.004,0,0,1.248,0,0,0.159
2019-01-14 00:00,2019-01-14 00:00,5.038,0.005,0,0,1.249,0,0,0.241
2019-01-14 01:00,2019-01-14 01:00,5.038,0.006,0,0,1.250,0,0,0.313
2019-01-14 02:00,2019-01-14 02:00,5.054,0.006,0,0,1.251,0,0,0.421
2019-01-14 03:00,2019-01-14 03:00,5.105,0.006,0,0,1.251,0,0,0.679
2019-01-14 04:00,2019-01-14 04:00,5.394,0.006,0,0,1.251,0,0,0.822
2019-01-14 05:00,2019-01-14 05:00,5.592,0.005,0,0,1.251,0,0,0.771
2019-01-14 06:00,2019-01-14 06:00,5.622,0.004,0,0,1.251,0,0,0.745
2019-01-14 07:00,2019-01-14 07:00,5.532,0.004,0,0,1.252,0,0,0.701
2019-01-14 08:00,2019-01-14 08:00,5.482,0.005,0,0,1.253,11.876,60.872,0.658
2019-01-14 09:00,2019-01-14 09:00,5.988,0.005,0,0,1.254,62.584,211.400,0.549
2019-01-14 10:00,2019-01-14 10:00,6.700,0.008,0,0,1.253,119.466,322.390,0.492
2019-01-14 11:00,2019-01-14 11:00,7.420,0.010,0,0,1.251,172.568,383.752,0.367
2019-01-14 12:00,2019-01-14 12:00,7.862,0.009,0,0,1.248,187.918,391.320,0.310
2019-01-14 13:00,2019-01-14 13:00,7.900,0.011,0,0,1.247,160.062,344.558,0.378
2019-01-14 14:00,2019-01-14 14:00,7.396,0.014,0,0,1.248,84.956,246.687,0.492
2019-01-14 15:00,2019-01-14 15:00,6.103,0.011,0,0,1.250,27.737,104.387,0.491
2019-01-14 16:00,2019-01-14 16:00,4.842,0.006,0,0,1.252,0.187,1.329,0.435
2019-01-14 17:00,2019-01-14 17:00,4.315,0.005,0,0,1.254,0,0,0.365
2019-01-14 18:00,2019-01-14 18:00,3.661,0.004,0,0,1.257,0,0,0.251
2019-01-14 19:00,2019-01-14 19:00,3.015,0.002,0,0,1.259,0,0,0.212
2019-01-14 20:00,2019-01-14 20:00,2.568,0.002,0,0,1.261,0,0,0.235
2019-01-14 21:00,2019-01-14 21:00,2.355,0.001,0,0,1.263,0,0,0.294
2019-01-14 22:00,2019-01-14 22:00,2.507,0.002,0,0,1.265,0,0,0.478
2019-01-14 23:00,2019-01-14 23:00,3.032,0.004,0,0,1.266,0,0,0.697
2019-01-15 00:00,2019-01-15 00:00,3.343,0.008,0,0,1.265,0,0,0.864
2019-01-15 01:00,2019-01-15 01:00,3.635,0.011,0,0,1.263,0,0,0.911
2019-01-15 02:00,2019-01-15 02:00,3.992,0.014,0,0,1.261,0,0,0.878
2019-01-15 03:00,2019-01-15 03:00,4.357,0.016,0,0,1.259,0,0,0.822
2019-01-15 04:00,2019-01-15 04:00,4.668,0.017,0,0,1.257,0,0,0.802
2019-01-15 05:00,2019-01-15 05:00,5.022,0.018,0,0,1.255,0,0,0.815
2019-01-15 06:00,2019-01-15 06:00,5.480,0.019,0,0,1.252,0,0,0.796
2019-01-15 07:00,2019-01-15 07:00,5.715,0.019,0,0,1.250,0,0,0.756
2019-01-15 08:00,2019-01-15 08:00,5.887,0.019,0,0,1.249,10.793,64.037,0.686
2019-01-15 09:00,2019-01-15 09:00,6.577,0.017,0,0,1.248,64.108,215.293,0.602
2019-01-15 10:00,2019-01-15 10:00,7.354,0.016,0,0,1.246,120.190,326.390,0.581
2019-01-15 11:00,2019-01-15 11:00,8.022,0.019,0,0,1.243,151.505,387.877,0.662
2019-01-15 12:00,2019-01-15 12:00,8.427,0.022,0,0,1.240,159.575,395.409,0.730
2019-01-15 13:00,2019-01-15 13:00,8.554,0.026,0,0,1.238,133.232,348.628,0.856
2019-01-15 14:00,2019-01-15 14:00,8.346,0.025,0,0,1.237,80.551,250.648,0.968
2019-01-15 15:00,2019-01-15 15:00,7.800,0.019,0,0,1.237,17.408,108.185,0.995
2019-01-15 16:00,2019-01-15 16:00,7.472,0.016,0,0,1.238,0.088,1.791,0.995
2019-01-15 17:00,2019-01-15 17:00,7.349,0.016,0,0,1.238,0,0,0.996
2019-01-15 18:00,2019-01-15 18:00,7.161,0.034,0,0,1.238,0,0,0.996
2019-01-15 19:00,2019-01-15 19:00,7.068,0.034,0,0,1.239,0,0,0.995
2019-01-15 20:00,2019-01-15 20:00,7.124,0.033,0,0,1.238,0,0,0.994
2019-01-15 21:00,2019-01-15 21:00,7.050,0.032,0,0,1.238,0,0,0.989
2019-01-15 22:00,2019-01-15 22:00,6.964,0.036,0,0,1.238,0,0,0.970
2019-01-15 23:00,2019-01-15 23:00,6.905,0.039,0,0,1.237,0,0,0.944
2019-01-16 00:00,2019-01-16 00:00,7.053,0.045,0,0,1.235,0,0,0.993
2019-01-16 01:00,2019-01-16 01:00,7.111,0.062,0,0,1.234,0,0,0.994
2019-01-16 02:00,2019-01-16 02:00,7.141,0.048,0,0,1.233,0,0,0.941
2019-01-16 03:00,2019-01-16 03:00,7.189,0.058,0,0,1.231,0,0,0.831
2019-01-16 04:00,2019-01-16 04:00,7.327,0.069,0,0,1.229,0,0,0.941
2019-01-16 05:00,2019-01-16 05:00,7.408,0.069,0,0,1.228,0,0,0.928
2019-01-16 06:00,2019-01-16 06:00,7.402,0.067,0,0,1.227,0,0,0.874
2019-01-16 07:00,2019-01-16 07:00,7.386,0.085,0,0,1.226,0,0,0.787
2019-01-16 08:00,2019-01-16 08:00,7.508,0.100,0,0,1.225,9.769,67.418,0.801
2019-01-16 09:00,2019-01-16 09:00,7.869,0.161,0,0,1.223,50.804,219.356,0.801
2019-01-16 10:00,2019-01-16 10:00,8.331,0.376,0,0,1.221,88.879,330.574,0.784
2019-01-16 11:00,2019-01-16 11:00,8.559,0.614,0,0,1.220,133.656,392.127,0.730
2019-01-16 12:00,2019-01-16 12:00,7.938,0.600,0,0,1.223,115.794,399.695,0.787
2019-01-16 13:00,2019-01-16 13:00,6.878,0.305,0,0,1.228,95.436,352.808,0.775
2019-01-16 14:00,2019-01-16 14:00,6.015,0.043,0,0,1.231,72.052,254.785,0.845
2019-01-16 15:00,2019-01-16 15:00,5.087,0.002,0,0,1.233,28.382,112.149,0.791
2019-01-16 16:00,2019-01-16 16:00,3.418,0.001,0,0,1.235,0.502,2.354,0.580
2019-01-16 17:00,2019-01-16 17:00,2.643,0.002,0,0,1.237,0,0,0.209
2019-01-16 18:00,2019-01-16 18:00,2.366,0.012,0,0,1.240,0,0,0.298
2019-01-16 19:00,2019-01-16 19:00,2.603,0.019,0,0,1.242,0,0,0.472
2019-01-16 20:00,2019-01-16 20:00,2.724,0.023,0,0,1.243,0,0,0.664
2019-01-16 21:00,2019-01-16 21:00,2.818,0.049,0,0,1.243,0,0,0.789
2019-01-16 22:00,2019-01-16 22:00,2.909,0.091,0,0,1.243,0,0,0.817
2019-01-16 23:00,2019-01-16 23:00,2.984,0.118,0,0,1.242,0,0,0.766
2019-01-17 00:00,2019-01-17 00:00,2.882,0.068,0,0,1.243,0,0,0.650
2019-01-17 01:00,2019-01-17 01:00,2.540,0.020,0,0,1.245,0,0,0.539
2019-01-17 02:00,2019-01-17 02:00,2.121,0.030,0,0,1.249,0,0,0.592
2019-01-17 03:00,2019-01-17 03:00,1.840,0.076,0,0,1.253,0,0,0.795
2019-01-17 04:00,2019-01-17 04:00,1.845,0.175,0,0,1.255,0,0,0.762
2019-01-17 05:00,2019-01-17 05:00,1.688,0.175,0,0,1.257,0,0,0.475
2019-01-17 06:00,2019-01-17 06:00,0.722,0.063,0,0,1.261,0,0,0.150
2019-01-17 07:00,2019-01-17 07:00,-0.612,0.002,0,0,1.268,0,0,0.018
2019-01-17 08:00,2019-01-17 08:00,-1.062,0,0,0,1.272,31.947,70.987,0.018
2019-01-17 09:00,2019-01-17 09:00,0.010,0,0,0,1.272,130.075,223.543,0.035
2019-01-17 10:00,2019-01-17 10:00,1.553,0,0,0,1.268,214.290,334.890,0.054
2019-01-17 11:00,2019-01-17 11:00,3.051,0,0,0,1.262,260.999,396.502,0.049
2019-01-17 12:00,2019-01-17 12:00,3.813,0,0,0,1.259,267.584,404.070,0.045
2019-01-17 13:00,2019-01-17 13:00,4.004,0,0,0,1.258,230.974,357.183,0.045
2019-01-17 14:00,2019-01-17 14:00,3.649,0,0,0,1.259,154.384,259.058,0.080
2019-01-17 15:00,2019-01-17 15:00,1.864,0,0,0,1.261,56.517,116.255,0.531
2019-01-17 16:00,2019-01-17 16:00,-0.529,0,0,0,1.265,0.777,3.022,0.929
2019-01-17 17:00,2019-01-17 17:00,-0.833,0,0,0,1.268,0,0,0.964
2019-01-17 18:00,2019-01-17 18:00,-1.206,0,0,0,1.270,0,0,0.985
2019-01-17 19:00,2019-01-17 19:00,-1.325,0,0,0,1.271,0,0,0.994
2019-01-17 20:00,2019-01-17 20:00,-0.821,0,0,0,1.272,0,0,0.995
2019-01-17 21:00,2019-01-17 21:00,-0.446,0,0,0,1.273,0,0,0.994
2019-01-17 22:00,2019-01-17 22:00,-0.081,0,0,0,1.274,0,0,0.994
2019-01-17 23:00,2019-01-17 23:00,-0.058,0,0,0,1.275,0,0,0.994
2019-01-18 00:00,2019-01-18 00:00,-0.668,0,0,0,1.276,0,0,0.993
2019-01-18 01:00,2019-01-18 01:00,-1.501,0,0,0,1.278,0,0,0.990
2019-01-18 02:00,2019-01-18 02:00,-1.759,0,0,0,1.279,0,0,0.993
2019-01-18 03:00,2019-01-18 03:00,-1.578,0,0,0,1.280,0,0,0.994
2019-01-18 04:00,2019-01-18 04:00,-1.437,0,0,0,1.280,0,0,0.994
2019-01-18 05:00,2019-01-18 05:00,-1.363,0,0,0,1.281,0,0,0.994
2019-01-18 06:00,2019-01-18 06:00,-1.248,0.001,0.001,0,1.280,0,0,0.994
2019-01-18 07:00,2019-01-18 07:00,-1.073,0.008,0.006,0.002,1.279,0,0,0.994
2019-01-18 08:00,2019-01-18 08:00,-0.697,0.035,0.018,0.007,1.278,8.284,74.777,0.995
2019-01-18 09:00,2019-01-18 09:00,0.066,0.095,0.038,0.023,1.275,31.692,227.856,0.996
2019-01-18 10:00,2019-01-18 10:00,0.965,0.177,0.026,0.050,1.271,57.342,339.371,0.996
2019-01-18 11:00,2019-01-18 11:00,1.682,0.249,0.013,0.066,1.267,78.888,401.013,0.993
2019-01-18 12:00,2019-01-18 12:00,2.212,0.258,0.008,0.070,1.264,85.212,408.640,0.992
2019-01-18 13:00,2019-01-18 13:00,2.475,0.214,0.004,0.073,1.261,79.012,361.683,0.990
2019-01-18 14:00,2019-01-18 14:00,2.472,0.158,0.003,0.070,1.260,54.176,263.433,0.985
2019-01-18 15:00,2019-01-18 15:00,2.278,0.118,0,0.067,1.259,23.582,120.485,0.979
2019-01-18 16:00,2019-01-18 16:00,2.029,0.079,0,0.065,1.258,0.542,3.803,0.954
2019-01-18 17:00,2019-01-18 17:00,1.932,0.067,0.001,0.064,1.258,0,0,0.886
2019-01-18 18:00,2019-01-18 18:00,1.749,0.214,0.005,0.065,1.259,0,0,0.761
2019-01-18 19:00,2019-01-18 19:00,1.487,0.245,0.011,0.068,1.260,0,0,0.721
2019-01-18 20:00,2019-01-18 20:00,1.212,0.247,0.009,0.072,1.262,0,0,0.717
2019-01-18 21:00,2019-01-18 21:00,0.870,0.271,0.124,0.130,1.264,0,0,0.746
2019-01-18 22:00,2019-01-18 22:00,0.769,0.309,0.165,0.269,1.265,0,0,0.820
2019-01-18 23:00,2019-01-18 23:00,0.686,0.306,0.189,0.434,1.265,0,0,0.862
2019-01-19 00:00,2019-01-19 00:00,0.717,0.259,0.129,0.591,1.264,0,0,0.845
2019-01-19 01:00,2019-01-19 01:00,0.958,0.208,0.059,0.678,1.263,0,0,0.870
2019-01-19 02:00,2019-01-19 02:00,1.171,0.156,0.024,0.705,1.261,0,0,0.898
2019-01-19 03:00,2019-01-19 03:00,1.432,0.122,0.012,0.710,1.259,0,0,0.924
2019-01-19 04:00,2019-01-19 04:00,1.805,0.102,0.006,0.702,1.257,0,0,0.927
2019-01-19 05:00,2019-01-19 05:00,2.211,0.102,0.005,0.687,1.254,0,0,0.941
2019-01-19 06:00,2019-01-19 06:00,2.502,0.103,0.002,0.669,1.253,0,0,0.951
2019-01-19 07:00,2019-01-19 07:00,2.721,0.105,0.003,0.652,1.252,0,0,0.960
2019-01-19 08:00,2019-01-19 08:00,2.934,0.104,0.004,0.636,1.251,4.815,78.779,0.958
2019-01-19 09:00,2019-01-19 09:00,3.210,0.103,0.002,0.617,1.251,23.016,232.317,0.927
2019-01-19 10:00,2019-01-19 10:00,3.550,0.092,0,0.595,1.250,50.325,343.985,0.895
2019-01-19 11:00,2019-01-19 11:00,3.960,0.080,0,0.569,1.248,71.080,405.693,0.859
2019-01-19 12:00,2019-01-19 12:00,4.307,0.067,0,0.542,1.246,84.643,413.331,0.859
2019-01-19 13:00,2019-01-19 13:00,4.435,0.069,0,0.517,1.245,72.222,366.319,0.879
2019-01-19 14:00,2019-01-19 14:00,4.286,0.072,0,0.497,1.245,43.704,267.970,0.903
2019-01-19 15:00,2019-01-19 15:00,3.921,0.066,0,0.482,1.246,15.110,124.863,0.888
2019-01-19 16:00,2019-01-19 16:00,3.397,0.054,0,0.473,1.248,0.293,4.705,0.866
2019-01-19 17:00,2019-01-19 17:00,3.054,0.043,0,0.467,1.251,0,0,0.851
2019-01-19 18:00,2019-01-19 18:00,2.687,0.019,0,0.462,1.253,0,0,0.830
2019-01-19 19:00,2019-01-19 19:00,2.303,0.015,0,0.459,1.255,0,0,0.802
2019-01-19 20:00,2019-01-19 20:00,1.865,0.011,0,0.457,1.257,0,0,0.722
2019-01-19 21:00,2019-01-19 21:00,1.416,0.009,0,0.456,1.259,0,0,0.652
2019-01-19 22:00,2019-01-19 22:00,0.994,0.009,0,0.456,1.261,0,0,0.596
2019-01-19 23:00,2019-01-19 23:00,0.531,0.008,0,0.456,1.263,0,0,0.547
2019-01-20 00:00,2019-01-20 00:00,0.129,0.008,0,0.456,1.264,0,0,0.522
2019-01-20 01:00,2019-01-20 01:00,-0.157,0.009,0,0.456,1.266,0,0,0.496
2019-01-20 02:00,2019-01-20 02:00,-0.361,0.010,0,0.456,1.268,0,0,0.494
2019-01-20 03:00,2019-01-20 03:00,-0.437,0.010,0.001,0.457,1.269,0,0,0.505
2019-01-20 04:00,2019-01-20 04:00,-0.535,0.009,0.001,0.458,1.270,0,0,0.521
2019-01-20 05:00,2019-01-20 05:00,-0.665,0.009,0.004,0.461,1.272,0,0,0.544
2019-01-20 06:00,2019-01-20 06:00,-0.791,0.008,0.005,0.465,1.273,0,0,0.557
2019-01-20 07:00,2019-01-20 07:00,-0.900,0.008,0.005,0.470,1.275,0,0.004,0.569
2019-01-20 08:00,2019-01-20 08:00,-0.495,0.009,0.007,0.476,1.277,24.716,82.999,0.561
2019-01-20 09:00,2019-01-20 09:00,0.615,0.008,0.005,0.479,1.278,92.968,236.942,0.544
2019-01-20 10:00,2019-01-20 10:00,1.625,0.006,0.001,0.469,1.275,151.526,348.735,0.549
2019-01-20 11:00,2019-01-20 11:00,3.229,0.005,0,0.448,1.268,187.224,410.513,0.535
2019-01-20 12:00,2019-01-20 12:00,4.142,0.004,0,0.423,1.264,179.952,418.176,0.467
2019-01-20 13:00,2019-01-20 13:00,4.501,0.004,0,0.401,1.262,156.678,371.164,0.464
2019-01-20 14:00,2019-01-20 14:00,4.422,0.003,0,0.385,1.261,104.416,272.607,0.422
2019-01-20 15:00,2019-01-20 15:00,3.166,0.003,0,0.378,1.262,39.213,129.375,0.414
2019-01-20 16:00,2019-01-20 16:00,1.704,0.004,0,0.377,1.263,0.996,5.735,0.489
2019-01-20 17:00,2019-01-20 17:00,1.427,0.004,0,0.376,1.265,0,0,0.543
2019-01-20 18:00,2019-01-20 18:00,1.321,0.005,0,0.376,1.267,0,0,0.545
2019-01-20 19:00,2019-01-20 19:00,1.150,0.008,0,0.376,1.268,0,0,0.528
2019-01-20 20:00,2019-01-20 20:00,0.918,0.012,0,0.376,1.269,0,0,0.494
2019-01-20 21:00,2019-01-20 21:00,0.664,0.012,0,0.375,1.270,0,0,0.499
2019-01-20 22:00,2019-01-20 22:00,0.583,0.012,0,0.375,1.272,0,0,0.565
2019-01-20 23:00,2019-01-20 23:00,0.676,0.018,0,0.375,1.273,0,0,0.603
2019-01-21 00:00,2019-01-21 00:00,0.625,0.019,0,0.375,1.274,0,0,0.684
2019-01-21 01:00,2019-01-21 01:00,0.705,0.020,0.001,0.376,1.275,0,0,0.722
2019-01-21 02:00,2019-01-21 02:00,0.840,0.020,0.001,0.377,1.276,0,0,0.807
2019-01-21 03:00,2019-01-21 03:00,1.116,0.019,0.003,0.379,1.277,0,0,0.878
2019-01-21 04:00,2019-01-21 04:00,1.375,0.019,0.003,0.381,1.277,0,0,0.926
2019-01-21 05:00,2019-01-21 05:00,1.497,0.023,0.005,0.385,1.278,0,0,0.961
2019-01-21 06:00,2019-01-21 06:00,1.350,0.032,0.007,0.389,1.279,0,0,0.991
2019-01-21 07:00,2019-01-21 07:00,1.134,0.032,0.009,0.394,1.279,0.001,0.028,0.993
2019-01-21 08:00,2019-01-21 08:00,1.256,0.027,0.004,0.397,1.279,14.079,87.427,0.994
2019-01-21 09:00,2019-01-21 09:00,1.990,0.020,0.001,0.392,1.278,51.020,241.653,0.993
2019-01-21 10:00,2019-01-21 10:00,2.444,0.017,0,0.381,1.276,87.413,353.621,0.980
2019-01-21 11:00,2019-01-21 11:00,2.795,0.015,0,0.365,1.274,85.997,415.443,0.981
2019-01-21 12:00,2019-01-21 12:00,3.187,0.015,0,0.350,1.270,87.121,423.176,0.981
2019-01-21 13:00,2019-01-21 13:00,3.479,0.020,0,0.335,1.266,81.606,376.050,0.974
2019-01-21 14:00,2019-01-21 14:00,3.548,0.021,0,0.323,1.264,63.764,277.451,0.992
2019-01-21 15:00,2019-01-21 15:00,3.240,0.019,0,0.315,1.262,21.492,134.009,0.996
2019-01-21 16:00,2019-01-21 16:00,3.004,0.019,0,0.309,1.261,0.529,6.901,0.997
2019-01-21 17:00,2019-01-21 17:00,3.064,0.016,0,0.301,1.260,0,0,0.997
2019-01-21 18:00,2019-01-21 18:00,3.164,0.016,0,0.291,1.257,0,0,0.997
2019-01-21 19:00,2019-01-21 19:00,3.249,0.048,0,0.280,1.255,0,0,0.997
2019-01-21 20:00,2019-01-21 20:00,3.298,0.187,0,0.268,1.253,0,0,0.997
2019-01-21 21:00,2019-01-21 21:00,3.409,0.529,0,0.255,1.250,0,0,0.997
2019-01-21 22:00,2019-01-21 22:00,3.643,1.107,0,0.242,1.247,0,0,0.997
2019-01-21 23:00,2019-01-21 23:00,3.808,1.202,0,0.228,1.244,0,0,0.989
2019-01-22 00:00,2019-01-22 00:00,3.604,0.426,0,0.217,1.244,0,0,0.851
2019-01-22 01:00,2019-01-22 01:00,2.467,0.041,0,0.209,1.247,0,0,0.634
2019-01-22 02:00,2019-01-22 02:00,1.000,0.003,0,0.206,1.251,0,0,0.256
2019-01-22 03:00,2019-01-22 03:00,0.650,0.003,0,0.207,1.254,0,0,0.446
2019-01-22 04:00,2019-01-22 04:00,0.720,0.003,0,0.207,1.255,0,0,0.560
2019-01-22 05:00,2019-01-22 05:00,0.621,0.006,0,0.207,1.255,0,0,0.578
2019-01-22 06:00,2019-01-22 06:00,0.245,0.005,0.001,0.207,1.256,0,0,0.533
2019-01-22 07:00,2019-01-22 07:00,-0.262,0.004,0.002,0.209,1.257,0.013,0.104,0.500
2019-01-22 08:00,2019-01-22 08:00,-0.257,0.004,0.002,0.211,1.259,30.152,92.039,0.652
2019-01-22 09:00,2019-01-22 09:00,0.999,0.015,0.009,0.212,1.256,87.802,246.528,0.670
2019-01-22 10:00,2019-01-22 10:00,2.074,0.082,0.004,0.207,1.251,152.390,358.621,0.716
2019-01-22 11:00,2019-01-22 11:00,2.776,0.265,0.001,0.199,1.247,130.396,420.549,0.852
2019-01-22 12:00,2019-01-22 12:00,2.662,0.462,0,0.193,1.245,67.438,428.242,0.908
2019-01-22 13:00,2019-01-22 13:00,2.458,0.479,0,0.188,1.245,49.436,381.105,0.880
2019-01-22 14:00,2019-01-22 14:00,2.528,0.370,0.006,0.187,1.243,45.699,282.357,0.774
2019-01-22 15:00,2019-01-22 15:00,2.296,0.231,0.047,0.216,1.242,28.182,138.774,0.677
2019-01-22 16:00,2019-01-22 16:00,1.133,0.115,0.033,0.254,1.242,1.334,8.212,0.494
2019-01-22 17:00,2019-01-22 17:00,0.149,0.039,0.013,0.276,1.244,0,0,0.391
2019-01-22 18:00,2019-01-22 18:00,-0.319,0.051,0.028,0.298,1.247,0,0,0.444
2019-01-22 19:00,2019-01-22 19:00,-0.464,0.023,0.010,0.316,1.250,0,0,0.573
2019-01-22 20:00,2019-01-22 20:00,-0.607,0.024,0.011,0.326,1.252,0,0,0.681
2019-01-22 21:00,2019-01-22 21:00,-0.561,0.028,0.019,0.342,1.253,0,0,0.712
2019-01-22 22:00,2019-01-22 22:00,-0.642,0.051,0.023,0.363,1.253,0,0,0.713
2019-01-22 23:00,2019-01-22 23:00,-0.766,0.083,0.034,0.392,1.254,0,0,0.726
2019-01-23 00:00,2019-01-23 00:00,-0.815,0.061,0.035,0.427,1.254,0,0,0.755
2019-01-23 01:00,2019-01-23 01:00,-0.854,0.061,0.040,0.466,1.255,0,0,0.720
2019-01-23 02:00,2019-01-23 02:00,-0.944,0.051,0.043,0.507,1.256,0,0,0.712
2019-01-23 03:00,2019-01-23 03:00,-1.157,0.033,0.032,0.543,1.257,0,0,0.658
2019-01-23 04:00,2019-01-23 04:00,-1.425,0.025,0.024,0.571,1.259,0,0,0.637
2019-01-23 05:00,2019-01-23 05:00,-1.641,0.024,0.024,0.594,1.261,0,0,0.645
2019-01-23 06:00,2019-01-23 06:00,-1.755,0.019,0.019,0.615,1.264,0,0,0.654
2019-01-23 07:00,2019-01-23 07:00,-1.897,0.015,0.015,0.632,1.266,0.036,0.261,0.663
2019-01-23 08:00,2019-01-23 08:00,-1.614,0.011,0.011,0.645,1.267,29.814,96.831,0.639
2019-01-23 09:00,2019-01-23 09:00,-0.603,0.009,0.009,0.654,1.265,106.212,251.518,0.452
2019-01-23 10:00,2019-01-23 10:00,0.832,0.005,0.005,0.655,1.259,215.662,363.746,0.148
2019-01-23 11:00,2019-01-23 11:00,2.095,0.001,0.001,0.633,1.254,284.726,425.799,0.220
2019-01-23 12:00,2019-01-23 12:00,2.864,0.001,0,0.598,1.251,285.975,433.456,0.688
2019-01-23 13:00,2019-01-23 13:00,3.106,0.001,0,0.569,1.249,224.207,386.300,0.856
2019-01-23 14:00,2019-01-23 14:00,2.895,0.001,0,0.551,1.249,155.265,287.404,0.747
2019-01-23 15:00,2019-01-23 15:00,1.054,0.001,0,0.546,1.251,69.388,143.649,0.673
2019-01-23 16:00,2019-01-23 16:00,-1.339,0.001,0,0.546,1.253,2.694,9.676,0.756
2019-01-23 17:00,2019-01-23 17:00,-1.681,0.001,0,0.546,1.256,0,0,0.726
2019-01-23 18:00,2019-01-23 18:00,-1.624,0.001,0,0.546,1.258,0,0,0.833
2019-01-23 19:00,2019-01-23 19:00,-1.375,0.001,0,0.547,1.260,0,0,0.875
2019-01-23 20:00,2019-01-23 20:00,-1.229,0.004,0.003,0.549,1.261,0,0,0.928
2019-01-23 21:00,2019-01-23 21:00,-1.164,0.008,0.007,0.555,1.263,0,0,0.963
2019-01-23 22:00,2019-01-23 22:00,-0.860,0.013,0.011,0.564,1.265,0,0,0.978
2019-01-23 23:00,2019-01-23 23:00,-0.711,0.018,0.016,0.578,1.266,0,0,0.979
